sr_no,R,G,drv,Aeq_paper,SRR_1,SRR_2,SRR_5,SRR_10,SRR_15,SRR_20,SRR_25,SRR_30,SRR_35,Avg_V_tangent,Avg_V_curve,Avg_SR,Max_V_curve,age_grp,profession,exp_kmperyear_grp,C_Age_exp_kmperyear,trip_frequency,Speed_limit_on_real_road,Uniq_ID,configurations_RM,Vd_grp,R_grp,G_grp,PTL_grp,CL_grp,SW_grp,EW_grp,C_R_PTL,G_grp_rev,Cluster_both_direction,Cluster_both_direction_nominal,Cluster_both_direction_ordinal,Binary_logistic_H,Binary_logistic_L,Binary_logistic_HM,income_grp,edu_grp,gender_grp,marital_grp,age_2_grp,age_exp_2,age_scale,exp_years_scale,age_2_grp_s,income_grp_s,exp_kmperyear_grp_s,profession_s,pro_nonpro,stu_emplo,Cluster_2RG,mari_exp,occu_exp
1211,75,0,drv46,2.399292313,65,50,39,39,36,29,22,18,18,78.33940248,74.95626772,3.383134757,77.7248279,1,1,2,2,1,0,75_0_drv46,75_0_BtoA,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1212,75,0,drv47,1.177353674,58,55,46,29,23,17,17,15,15,68.84813066,58.07375212,10.77437854,66.07482721,2,2,1,4,0,1,75_0_drv47,75_0_BtoA,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
1213,75,-2,drv1,3.931844869,66,53,35,18,9,9,9,9,9,89.22296123,88.93036712,0.292594106,90.91733542,1,1,2,2,0,1,75_-2_drv1,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,1,2,2
1214,75,-2,drv2,1.272698685,106,81,46,21,14,11,7,7,7,76.95641603,65.26692993,11.6894861,77.96854277,1,1,2,2,0,0,75_-2_drv2,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
1215,75,-2,drv3,2.19003942,64,54,36,29,29,11,11,11,7,74.3429556,72.00538099,2.337574615,76.77709099,3,3,3,9,0,1,75_-2_drv3,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
1216,75,-2,drv5,1.698400466,76,68,40,24,12,12,8,8,8,106.9428628,67.03639424,39.90646858,82.28247871,1,2,1,1,0,1,75_-2_drv5,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,1,0,2,0,1,4
1217,75,-2,drv6,1.935900121,58,54,25,25,18,14,11,7,7,80.00137564,69.98382159,10.01755404,78.20208408,1,1,2,2,1,0,75_-2_drv6,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
1218,75,-2,drv7,1.69844817,59,55,38,28,24,21,14,14,10,71.89775767,66.10631219,5.791445476,70.80537226,2,2,3,6,1,1,75_-2_drv7,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,1,0,2,6,35,12,1,1,2,1,0,2,0,3,6
1219,75,-2,drv8,3.530225289,59,55,38,21,21,21,21,21,21,91.69966375,80.38746693,11.31219682,83.89473329,1,1,2,2,0,1,75_-2_drv8,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,1,2,2
1220,75,-2,drv9,1.433063833,83,60,51,35,29,22,22,16,10,65.39786813,61.02948585,4.368382289,72.39986159,2,2,2,5,1,1,75_-2_drv9,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
1221,75,-2,drv10,1.778071773,51,37,27,17,10,7,7,7,7,68.98832912,68.51753877,0.470790356,70.35330188,1,1,1,1,0,1,75_-2_drv10,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1222,75,-2,drv11,2.83889072,85,77,44,24,16,12,8,8,8,83.28120016,80.27266084,3.008539323,82.75695531,1,1,3,3,0,1,75_-2_drv11,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,1,2,1,0,1,3,25,3,0,0,2,0,0,1,1,3,3
1223,75,-2,drv12,1.757696649,58,44,34,20,17,17,10,10,7,69.71555609,67.70516516,2.010390933,71.59739875,1,1,1,1,1,1,75_-2_drv12,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
1224,75,-2,drv13,0.984365195,70,67,44,29,19,13,13,3,3,60.75048305,61.23872937,-0.488246323,68.30209672,1,2,2,2,0,0,75_-2_drv13,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
1225,75,-2,drv14,2.322216824,65,61,46,31,19,19,19,15,8,81.65366609,73.96024895,7.693417142,78.90296481,2,2,2,5,0,0,75_-2_drv14,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
1226,75,-2,drv15,1.645827986,95,72,49,33,20,20,13,7,7,67.64963599,66.27690474,1.372731249,67.86642629,1,1,1,1,0,0,75_-2_drv15,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1227,75,-2,drv16,1.561094661,68,65,54,37,27,14,10,3,3,73.1277172,64.81331177,8.314405429,71.06259903,1,2,1,1,0,1,75_-2_drv16,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
1228,75,-2,drv17,2.804695382,64,48,40,32,28,20,16,12,12,83.91471137,78.91185072,5.002860648,81.60644602,2,2,3,6,1,1,75_-2_drv17,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,3,2,1,0,2,6,30,12,1,2,2,1,0,2,1,3,6
1229,75,-2,drv18,0.290896482,53,39,26,18,11,11,8,8,8,63.94000224,46.25730774,17.6826945,51.67739936,2,2,1,4,0,1,75_-2_drv18,75_-2_BtoA,2,1,2,3,1,1,2,3,0,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
1230,75,-2,drv19,1.029707135,80,68,41,21,18,12,9,3,3,59.15854252,59.56706345,-0.40852093,60.68370758,2,3,3,6,1,1,75_-2_drv19,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
1231,75,-2,drv20,2.496416826,80,69,38,28,21,17,14,14,10,70.67818924,70.96811735,-0.289928112,78.86782214,2,1,1,4,0,1,75_-2_drv20,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
1232,75,-2,drv21,1.163549638,73,63,47,32,22,13,6,6,6,70.79123134,61.41445554,9.376775801,67.66117839,1,1,1,1,0,1,75_-2_drv21,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1233,75,-2,drv22,3.46681123,54,54,42,29,21,21,17,17,13,80.24822939,83.15971084,-2.911481452,89.45394582,3,3,3,9,1,1,75_-2_drv22,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,1,6,6
1234,75,-2,drv23,2.347770633,43,39,31,23,16,16,16,16,12,85.81313267,73.9916969,11.82143577,82.54915948,2,2,2,5,1,1,75_-2_drv23,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,3,2,1,1,2,5,31,9,1,2,1,1,0,2,0,5,5
1235,75,-2,drv27,2.018222078,54,54,40,30,30,23,23,20,17,66.46942899,68.15450429,-1.6850753,69.42221552,3,3,3,9,1,1,75_-2_drv27,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
1236,75,-2,drv28,0.49223267,38,30,22,19,16,14,8,5,5,57.12760764,52.37119041,4.756417227,57.94629347,2,1,3,6,1,1,75_-2_drv28,75_-2_BtoA,2,1,2,3,1,1,2,3,0,2,RG_1,1,0,1,0,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
1237,75,-2,drv29,1.453178236,45,41,34,10,10,7,7,7,7,79.96052585,64.33953907,15.62098678,72.84720477,1,1,1,1,0,0,75_-2_drv29,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1238,75,-2,drv30,2.408767844,44,40,33,26,22,18,18,15,15,78.37513877,72.24938839,6.12575038,81.37495903,1,1,3,3,0,0,75_-2_drv30,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
1239,75,-2,drv31,0.83062968,47,41,29,24,15,12,9,9,9,60.55761741,55.54915076,5.008466648,60.73968648,1,1,2,2,1,0,75_-2_drv31,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1240,75,-2,drv32,2.859474894,67,56,44,32,28,24,24,24,20,83.86584727,77.69636052,6.169486749,82.17632,1,1,3,3,0,0,75_-2_drv32,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,1,3,3
1241,75,-2,drv33,3.188284575,91,82,48,30,22,22,17,13,9,99.76111139,82.80101475,16.96009664,93.79548111,3,3,3,9,1,0,75_-2_drv33,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,2,1,1,1,2,6,43,28,1,1,2,2,1,2,1,6,6
1242,75,-2,drv34,2.329636129,51,47,35,27,24,24,20,12,8,85.29516652,74.29755359,10.99761294,79.42805959,1,1,2,2,0,0,75_-2_drv34,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
1243,75,-2,drv35,1.731116527,76,62,51,36,29,25,18,15,7,80.0159117,68.93446603,11.08144566,72.42046585,2,2,2,5,1,0,75_-2_drv35,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
1244,75,-2,drv38,1.031852444,59,49,43,22,16,16,13,8,8,55.38745487,54.81760896,0.569845914,58.63008781,1,2,1,1,0,0,75_-2_drv38,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
1245,75,-2,drv39,2.015667779,78,58,50,47,31,27,16,12,12,86.35795301,71.34226623,15.01568677,87.48714281,2,1,3,6,1,1,75_-2_drv39,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
1246,75,-2,drv41,1.066176775,83,68,45,36,24,24,12,6,6,63.88026269,58.81165381,5.068608875,63.67919291,3,3,3,9,1,0,75_-2_drv41,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,1,1,1,2,6,56,38,1,1,2,2,1,2,0,6,6
1247,75,-2,drv42,1.430032596,52,45,26,13,13,10,10,10,6,73.50640898,61.71467662,11.79173236,67.87104283,1,2,1,1,0,1,75_-2_drv42,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
1248,75,-2,drv43,1.508370992,59,41,31,24,24,21,21,14,10,76.81665155,66.10249431,10.71415724,74.02824723,1,1,2,2,0,1,75_-2_drv43,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1249,75,-2,drv44,4.407633503,48,48,48,35,18,13,13,13,9,87.91274433,90.05274293,-2.139998592,93.36665619,2,2,1,4,1,0,75_-2_drv44,75_-2_BtoA,2,1,2,3,1,1,2,3,0,3,RG_3,3,1,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,1,4,4
1250,75,-2,drv45,1.453037216,36,36,36,26,20,20,13,10,10,74.70613059,63.78135019,10.92478039,76.54492622,2,2,2,5,1,1,75_-2_drv45,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
1251,75,-2,drv46,2.424603618,69,61,38,27,19,8,8,8,8,76.23223694,75.49681699,0.735419944,77.70054206,1,1,2,2,1,0,75_-2_drv46,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1252,75,-2,drv47,2.141249341,53,53,40,30,17,13,13,13,13,65.93725877,67.28652766,-1.349268894,72.37415811,2,2,1,4,0,1,75_-2_drv47,75_-2_BtoA,2,1,2,3,1,1,2,3,0,1,RG_2,2,0,0,1,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
1253,75,6,drv1,3.062629398,61,57,33,20,8,8,8,8,8,93.10345558,80.67312751,12.43032807,88.18476763,1,1,2,2,0,1,75_6_drv1,75_6_BtoA,2,1,3,1,1,1,2,1,1,3,RG_3,3,1,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,1,2,2
1254,75,6,drv2,1.329703766,100,74,48,26,10,10,6,6,6,68.87036589,62.52620875,6.344157135,63.10173074,1,1,2,2,0,0,75_6_drv2,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
1255,75,6,drv3,0.093051393,52,50,41,21,17,12,10,7,7,58.94016181,43.7899004,15.1502614,45.48866434,3,3,3,9,0,1,75_6_drv3,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
1256,75,6,drv5,1.965393915,78,71,49,34,34,34,26,26,15,87.17127073,66.22435317,20.94691756,71.50693833,1,2,1,1,0,1,75_6_drv5,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,1,0,2,0,1,4
1257,75,6,drv6,0.798220749,58,49,39,27,15,12,6,6,6,70.40861491,56.26120126,14.14741365,59.99828795,1,1,2,2,1,0,75_6_drv6,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
1258,75,6,drv7,0.458956442,77,53,37,29,26,24,21,19,16,58.97186303,50.70041531,8.271447719,53.8947246,2,2,3,6,1,1,75_6_drv7,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,3,1,0,2,6,35,12,1,1,2,1,0,2,0,3,6
1259,75,6,drv8,2.055742169,65,54,47,33,29,22,18,18,18,79.70290149,68.76718293,10.93571856,73.39772009,1,1,2,2,0,1,75_6_drv8,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1260,75,6,drv9,0.264930626,61,48,38,25,18,13,8,8,5,56.018608,46.62166279,9.396945211,50.00415371,2,2,2,5,1,1,75_6_drv9,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
1261,75,6,drv10,0.838142332,58,49,32,20,12,6,6,6,6,61.16637915,56.72771419,4.438664955,57.22908525,1,1,1,1,0,1,75_6_drv10,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1262,75,6,drv11,1.441658901,74,61,47,27,17,10,7,7,7,78.73554642,63.59140744,15.14413898,68.38147146,1,1,3,3,0,1,75_6_drv11,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
1263,75,6,drv12,0.934985363,41,38,33,30,25,25,19,16,16,63.35747468,52.07437445,11.28310023,58.4758837,1,1,1,1,1,1,75_6_drv12,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
1264,75,6,drv13,0.955790234,66,58,38,25,22,22,19,16,11,64.38267786,54.55588687,9.826790984,59.17862726,1,2,2,2,0,0,75_6_drv13,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
1265,75,6,drv14,1.589553282,50,50,37,27,20,17,13,10,10,73.74584009,64.86793347,8.877906625,65.9390341,2,2,2,5,0,0,75_6_drv14,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
1266,75,6,drv15,0.718064607,104,98,60,35,20,9,3,0,0,64.75445398,55.84067393,8.913780053,59.07877717,1,1,1,1,0,0,75_6_drv15,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1267,75,6,drv16,0.321978751,57,44,30,16,14,5,5,3,3,65.16299981,50.99927563,14.16372418,56.0408571,1,2,1,1,0,1,75_6_drv16,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
1268,75,6,drv17,2.675603244,82,71,67,43,27,24,20,16,12,84.74855265,76.09553577,8.653016886,79.80186695,2,2,3,6,1,1,75_6_drv17,75_6_BtoA,2,1,3,1,1,1,2,1,1,3,RG_3,3,1,0,1,3,2,1,0,2,6,30,12,1,2,2,1,0,2,1,3,6
1269,75,6,drv18,0.187059265,56,46,41,25,15,10,8,5,5,59.25762362,47.38402701,11.87359661,50.54552194,2,2,1,4,0,1,75_6_drv18,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
1270,75,6,drv19,0.04562919,78,76,48,25,14,9,9,2,2,54.96396769,42.70189127,12.26207642,46.52865381,2,3,3,6,1,1,75_6_drv19,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
1271,75,6,drv20,0.811767688,46,41,33,20,15,13,10,10,10,54.27765864,51.14947511,3.128183522,57.50402489,2,1,1,4,0,1,75_6_drv20,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
1272,75,6,drv21,1.202865813,63,47,31,28,19,16,16,13,9,61.60372255,61.81042746,-0.206704918,62.50883596,1,1,1,1,0,1,75_6_drv21,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1273,75,6,drv22,1.561316416,77,70,54,44,40,34,34,34,23,81.45218864,64.66533825,16.78685039,70.98657547,3,3,3,9,1,1,75_6_drv22,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
1274,75,6,drv23,2.677798607,50,50,35,31,27,27,23,23,19,89.75423559,74.54344223,15.21079336,82.97734912,2,2,2,5,1,1,75_6_drv23,75_6_BtoA,2,1,3,1,1,1,2,1,1,3,RG_3,3,1,0,1,3,2,1,1,2,5,31,9,1,2,1,1,0,2,1,5,5
1275,75,6,drv27,1.513187226,56,53,40,23,17,10,10,10,7,78.4597449,64.90353438,13.55621052,70.8559019,3,3,3,9,1,1,75_6_drv27,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
1276,75,6,drv28,0,44,34,21,13,11,8,6,6,4,47.77030329,38.90490609,8.865397199,41.34193755,2,1,3,6,1,1,75_6_drv28,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
1277,75,6,drv29,1.551097875,64,57,34,24,20,14,10,7,7,73.33244879,64.38848,8.943968791,70.69427327,1,1,1,1,0,0,75_6_drv29,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1278,75,6,drv30,2.204800814,69,49,21,17,17,14,10,10,10,82.54285094,69.14456217,13.39828877,78.07066561,1,1,3,3,0,0,75_6_drv30,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
1279,75,6,drv31,0.281345968,63,55,40,15,13,13,5,0,0,67.03121578,46.66280703,20.36840875,52.3294534,1,1,2,2,1,0,75_6_drv31,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1280,75,6,drv32,1.89606463,64,49,37,26,19,15,11,11,11,87.08801696,70.17581537,16.91220159,72.22671895,1,1,3,3,0,0,75_6_drv32,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
1281,75,6,drv33,2.894080539,79,66,46,29,21,12,8,8,8,87.56861603,79.59640984,7.972206195,85.44682697,3,3,3,9,1,0,75_6_drv33,75_6_BtoA,2,1,3,1,1,1,2,1,1,3,RG_3,3,1,0,1,2,1,1,1,2,6,43,28,1,1,2,2,1,2,1,6,6
1282,75,6,drv34,1.913130844,69,58,40,22,22,15,11,7,7,77.00005619,70.12104792,6.87900827,77.63450778,1,1,2,2,0,0,75_6_drv34,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
1283,75,6,drv35,2.137981719,56,45,33,22,22,22,19,7,7,85.70466544,71.30642286,14.39824258,79.99041893,2,2,2,5,1,0,75_6_drv35,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
1284,75,6,drv38,0,47,41,33,23,12,10,8,6,4,47.31383054,36.90068352,10.41314702,38.01995718,1,2,1,1,0,0,75_6_drv38,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
1285,75,6,drv39,1.799581022,52,38,35,24,24,21,17,17,17,84.33468549,64.80789122,19.52679427,68.22839575,2,1,3,6,1,1,75_6_drv39,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
1286,75,6,drv41,1.315252679,76,70,53,38,35,32,29,26,23,65.55661715,59.13045938,6.426157769,61.42249797,3,3,3,9,1,0,75_6_drv41,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,1,1,1,2,6,56,38,1,1,2,2,1,2,0,6,6
1287,75,6,drv42,0.981021912,59,53,43,19,12,6,6,6,3,66.55227054,59.96457554,6.587694999,63.6080527,1,2,1,1,0,1,75_6_drv42,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
1288,75,6,drv43,1.88622216,70,63,31,17,7,7,7,7,7,81.01666432,68.63399711,12.38266721,74.10917221,1,1,2,2,0,1,75_6_drv43,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1289,75,6,drv44,2.573043032,70,58,43,27,23,23,23,23,19,88.4563609,74.42385221,14.0325087,78.14854617,2,2,1,4,1,0,75_6_drv44,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
1290,75,6,drv45,0.534445085,48,37,20,6,6,6,6,6,6,58.82672673,54.11839784,4.708328889,55.60114899,2,2,2,5,1,1,75_6_drv45,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
1291,75,6,drv46,0.978672729,74,68,53,44,33,24,9,9,6,64.47913169,57.62382366,6.855308036,58.15903111,1,1,2,2,1,0,75_6_drv46,75_6_BtoA,2,1,3,1,1,1,2,1,1,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1292,75,6,drv47,0.36102792,62,50,45,32,25,17,15,10,10,57.23474037,49.58638222,7.648358149,51.78126679,2,2,1,4,0,1,75_6_drv47,75_6_BtoA,2,1,3,1,1,1,2,1,1,2,RG_1,1,0,1,0,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
1293,100,4,drv1,1.445193142,34,34,24,18,15,9,9,9,3,86.26660097,74.14083913,12.12576183,80.71307172,1,1,2,2,0,1,100_4_drv1,100_4_BtoA,2,1,3,1,1,2,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
1294,100,4,drv2,1.406260434,84,55,38,26,15,15,15,15,9,83.72165853,70.75665393,12.9650046,78.57491305,1,1,2,2,0,0,100_4_drv2,100_4_BtoA,2,1,3,1,1,2,2,1,1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
1295,100,4,drv3,0.4270198,69,61,48,20,8,5,5,5,0,70.02475457,60.42497453,9.599780042,63.36689512,3,3,3,9,0,1,100_4_drv3,100_4_BtoA,2,1,3,1,1,2,2,1,1,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
1296,100,4,drv5,3.564269316,75,62,54,50,29,21,17,17,17,107.6333037,99.90990781,7.723395902,109.3893862,1,2,1,1,0,1,100_4_drv5,100_4_BtoA,2,1,3,1,1,2,2,1,1,3,RG_3,3,1,0,1,1,2,1,0,1,1,24,6,0,0,0,1,0,2,1,1,4
